Job Title,Location,Salary,Min_Salary,Max_Salary,Avg_Salary
Machine Learning Engineer,Bangalore,157801,148882,169635,159258.8158293347
Software Engineer (Frontend),Bangalore,394293,384119,404466,394292.5
Software Engineer (Backend),Bangalore,498099,412588,575110,493849.4316039246
Software Engineer (Frontend),Bangalore,225847,212202,343114,277658.5415088325
AR/VR Engineer,Coimbatore,27192,17733,36650,27191.5
Network Engineer,Goa,105823,85748,153352,119550.60207049799
Software Engineer (Backend),Mumbai,32595,27645,33666,30656.138298901955
Software Engineer,Chandigarh,169803,157045,191440,174243.00652576837
AI Engineer,Lucknow,305005,109674,857640,483657.6546393858
Data Scientist,Hyderabad,507738,401808,739076,570442.622623126
Software Engineer,Indore,5850,5692,6512,6102.272893601173
Software Engineer,Delhi,80149,65817,97284,81551.24391292469
Software Engineer (Frontend),Bangalore,269669,310696,337085,323891.041176272
Software Engineer (Backend),Bangalore,59773,39530,83475,61502.86289561379
Machine Learning Engineer,Jaipur,161725,137547,182764,160155.9766341449
Mobile Developer,Chennai,149118,127711,147505,137608.7435142009
Machine Learning Engineer,Noida,192435,176863,227026,201944.91711204228
Software Engineer (Frontend),Hyderabad,482123,302601,898909,600755.5880029327
Software Engineer (Backend),Mumbai,11287,11737,11986,11861.773682181793
AI Engineer,Mysore,193884,126146,273366,199756.66203711592
Android Developer,Kochi,118225,87079,152015,119547.38321876322
Software Engineer,Jaipur,235174,159106,302658,230882.36259928165
Information Security Engineer,Mumbai,33474,31384,37764,34574.654307315315
iOS Developer,Ahmedabad,78839,58859,104756,81807.91438529891
Software Engineer (Backend),Nagpur,44385,35382,62533,48957.5
Software Engineer (Frontend),Kolkata,45149,36905,44935,40920.239739606
Research Scientist,Indore,38792,26472,49241,37856.89936118436
Data Scientist,Hyderabad,151095,57394,428431,242913.08484321015
Computer Vision Engineer,Noida,22878,21493,24422,22957.737485733436
Full Stack Developer,Bangalore,609318,470067,863451,666759.4977024643
Software Engineer (Backend),Bangalore,15197,766480,929321,847900.5
QA Engineer,Gurgaon,85992,81971,91678,86824.97279187547
Full Stack Developer,Chennai,106916,71416,141084,106250.51132526374
Machine Learning Engineer,Bangalore,89288,73613,103756,88685.0199461657
Full Stack Developer,Bhubaneswar,266333,137385,438667,288026.5608056431
Software Engineer (Frontend),Nagpur,35423,24233,46612,35422.5
Mobile Developer,Bangalore,190119,211222,219185,215204.05450661096
Software Engineer (Frontend),Mysore,102848,78547,110324,94435.69558440874
AI Engineer,Jaipur,105970,62944,168336,115640.20299973749
AI Engineer,Hyderabad,135614,104908,154663,129785.81277207515
Site Reliability Engineer,Surat,363034,292127,433939,363033.0
Software Engineer (Frontend),Coimbatore,132725,81645,219502,150573.9312804379
Software Engineer,Ahmedabad,13616,11475,15954,13715.357142604418
Data Scientist,Mumbai,14997,11848,16998,14423.451550037273
Software Engineer,Chennai,20248,18403,23369,20886.211303666292
iOS Developer,Trivandrum,755,599,898,748.9119775328413
Software Engineer,Chennai,442444,253276,639189,446233.14917830564
AI Engineer,Hyderabad,82460,15081,119742,67411.70940039029
Data Scientist,Bangalore,606593,307491,871685,589588.681547278
Software Engineer,Bangalore,24517,23585,25846,24715.80393806294
Software Engineer,Bangalore,628985,499992,707763,603878.1669187127
Full Stack Developer,Mumbai,429851,305281,583390,444336.16802793747
Software Engineer (Frontend),Visakhapatnam,100115,63925,114035,88980.40403724436
Game Developer,Visakhapatnam,15314,10574,19119,14846.824951092709
Full Stack Developer,Goa,211791,140746,301662,221204.6906870164
Data Scientist,Hyderabad,95645,68759,144438,106598.96566315615
Data Scientist,Mumbai,59578,50210,66593,58401.85505007151
Full Stack Developer,Bangalore,506790,338792,666851,502822.2472643872
Software Engineer (Backend),Visakhapatnam,197764,185470,260157,222813.8162343396
Software Engineer (Backend),Bangalore,2371,1499,3548,2524.228689133362
Software Engineer (Frontend),Bangalore,36250,20494,47941,34218.19301765549
Machine Learning Engineer,Delhi,195226,178600,207933,193266.7809747925
Machine Learning Engineer,Jaipur,226404,201021,261026,231024.08172330228
Data Scientist,Kochi,8362,4941,13194,9068.196879494182
Cloud Engineer,Chandigarh,182646,163301,211928,187614.7666995768
Data Scientist,Hyderabad,24725,19119,30027,24573.5835729908
Full Stack Developer,Hyderabad,42455,981622,1680585,1331103.884816802
Junior Developer,Gurgaon,58920,52148,65939,59043.85147921221
Junior Developer,Ahmedabad,243993,200924,258096,229510.29364616668
Machine Learning Engineer,Mumbai,74651,65651,85453,75552.69785215516
Machine Learning Engineer,Hyderabad,94811,85047,106729,95888.82672818154
Data Scientist,Lucknow,18870,14012,22970,18491.4067253592
AI Engineer,Hyderabad,31558,14104,52066,33085.87471328805
Computer Vision Engineer,Bangalore,382505,262228,454582,358405.7825791481
Full Stack Developer,Bangalore,971064,743311,1225869,984590.3256449082
Data Scientist,Bangalore,713453,592960,846064,719512.4683806406
Machine Learning Engineer,Mumbai,195680,182394,215290,198842.55315267103
Robotics Engineer,Bangalore,117733,104594,134940,119767.21845946956
Full Stack Developer,Bangalore,396888,311997,495439,403718.19327216514
AI Engineer,Chennai,809745,615534,1024519,820026.9884837947
System Administrator,Nagpur,55257,36016,74498,55257.0
Data Scientist,Nagpur,395205,181239,585736,383488.41348868667
Full Stack Developer,Mumbai,131816,103141,160523,131832.35721535105
Software Engineer (Frontend),Nagpur,78067,63912,92220,78066.0
Game Developer,Bangalore,439676,293351,578165,435758.42455197196
Software Engineer (Frontend),Hyderabad,180530,107446,321473,214459.9765575112
Embedded Systems Engineer,Goa,520588,390679,782860,586770.3373054846
Software Engineer,Visakhapatnam,140859,75742,202323,139032.88259406528
AI Engineer,Indore,46944,38255,73355,55805.449668580346
Lead Data Scientist,Bangalore,41209,19020,73068,46044.13173176668
Software Engineer (Backend),Trivandrum,83958,58213,100314,79264.26735491007
Software Engineer (Frontend),Hyderabad,22261,19313,27024,23168.5
Software Engineer (Frontend),Hyderabad,218063,197934,230469,214201.89190342306
Machine Learning Engineer,Kochi,191295,165943,213059,189501.4125974533
Software Engineer,Chandigarh,35278,17497,49825,33661.74547476738
Data Scientist,Chennai,21130,20329,21857,21093.196458295344
UI/UX Designer,Coimbatore,91114,86369,101914,94141.67874801593
Machine Learning Engineer,Hyderabad,167609,155636,187422,171529.51212222807
Software Engineer (Frontend),Jaipur,157796,118607,166142,142375.28699113984
Software Engineer,Noida,291839,194787,332196,263492.2014443201
Software Engineer (Backend),Mumbai,65324,34413,82255,58334.31179326953
Software Engineer (Backend),Visakhapatnam,452419,436437,473330,454883.9583779031
Software Engineer (Frontend),Mysore,742855,643941,851529,747735.6199841137
Machine Learning Engineer,Kochi,204995,176531,219408,197970.03849485185
Principal Engineer,Nagpur,80514,77573,83454,80513.82290010223
Software Engineer,Mumbai,19067,17323,27767,22545.33135706416
Machine Learning Engineer,Bangalore,154739,146012,171971,158992.00173046667
Data Scientist,Bangalore,669193,523950,804588,664269.5208102089
DevOps Engineer,Chennai,38878,60301,118401,89351.73488603636
Software Engineer (Backend),Bangalore,59030,39680,78379,59029.5
Technical Writer,Mumbai,190478,97236,222952,160094.5070807046
Database Administrator,Bangalore,251881,217858,284795,251327.03243829112
AI Engineer,Hyderabad,83703,63177,126523,94850.31581054482
Software Engineer (Backend),Mumbai,196210,157874,267091,212483.00494996808
Full Stack Developer,Bangalore,1502475,1450959,1688855,1569907.7690439331
Junior Developer,Mumbai,102743,90487,115354,102921.29206866404
Software Engineer,Mumbai,47020,35634,56515,46074.89511498745
Information Security Engineer,Gurgaon,11413,90847,56669,73758.22629037686
Site Reliability Engineer,Hyderabad,263529,152206,330537,241372.00686722458
Software Engineer (Frontend),Nagpur,79966,50295,94801,72548.27779157399
Machine Learning Engineer,Chennai,187710,170240,208765,189502.76249901878
Database Administrator,Hyderabad,167820,144866,188016,166441.41258719022
Software Engineer (Frontend),Bangalore,112025,70907,164367,117637.66024874999
Software Engineer (Frontend),Jaipur,219584,172949,257198,215074.11600064507
Senior Software Engineer,Indore,215000,131241,229181,180211.5715108543
Junior Developer,Indore,237611,217591,257116,237353.93791004116
Software Engineer,Bangalore,491886,432644,590010,511327.82757874986
Full Stack Developer,Mysore,48564,43475,61729,52602.746834621474
AI Engineer,Chennai,114307,95007,128402,111704.99983628794
AI Engineer,Hyderabad,1118820,913690,1367709,1140699.6950332206
UI/UX Designer,Delhi,281010,255467,325744,290605.86989516445
Principal Engineer,Bangalore,938477,629796,1038508,834152.4569598332
Software Engineer (Frontend),Nagpur,13867,12625,15108,13866.5
Data Scientist,Bangalore,557866,420060,699298,559679.4346620572
AR/VR Engineer,Hyderabad,19490,16432,22548,19490.0
Full Stack Developer,Lucknow,56917,53957,66526,60241.56290424905
Machine Learning Engineer,Bangalore,143093,134817,155491,145154.78532456816
AI Engineer,Mysore,679240,580047,851229,715638.6051533512
Data Scientist,Mumbai,97513,60175,145894,103034.9766223865
Machine Learning Engineer,Bangalore,183132,164509,207523,186016.20487930014
Data Scientist,Mumbai,101984,85238,120947,103092.94172719272
AI Engineer,Mysore,89376,74647,110193,92420.69647285782
Software Engineer (Backend),Coimbatore,135003,68130,154974,111552.82203421394
Software Engineer (Backend),Bhubaneswar,53599,39280,76484,57882.41954806607
Data Scientist,Hyderabad,8562,5215,11276,8245.782955816925
Software Engineer (Backend),Kolkata,17085,20966,20334,20650.789367622114
Data Scientist,Bangalore,483994,340743,776499,558621.5319704533
Software Engineer,Bangalore,173584,125527,251007,188267.26133679374
Software Engineer,Bhubaneswar,71987,70848,76861,73855.12494775157
AI Engineer,Bangalore,472857,443419,585258,514338.617842801
Software Engineer (Frontend),Bangalore,199119,164771,229925,197348.4873285737
Software Engineer (Backend),Nagpur,54912,46463,81819,64141.0
Software Engineer,Bangalore,143098,122005,184708,153357.09786592764
Machine Learning Engineer,Indore,82950,68506,94506,81506.28805664371
Data Scientist,Bangalore,187669,160378,229746,195062.70003950418
Data Scientist,Kochi,13550,9739,19393,14566.615028210705
AI Engineer,Nagpur,252176,181762,343099,262431.1725097174
Full Stack Developer,Nagpur,97677,52848,153586,103217.7805509512
Data Scientist,Mysore,342469,198773,470830,334802.080078571
Machine Learning Engineer,Mumbai,204973,169583,234216,201900.1029243357
Software Engineer,Visakhapatnam,141947,131593,152478,142035.99361837652
AI Engineer,Jaipur,12182,8809,14244,11527.236690995847
Full Stack Developer,Noida,404925,294310,571996,433153.3302458378
AI Engineer,Bhubaneswar,529525,160059,1068848,614454.2693133602
Software Engineer (Backend),Hyderabad,320676,260602,441716,351159.0
Software Engineer (Frontend),Pune,449236,302384,596087,449235.5
Software Engineer,Bangalore,478059,372789,637556,505173.0305173857
Data Scientist,Bangalore,18362,288390,394621,341505.9731359461
Software Engineer,Delhi,86197,70014,92054,81034.5479283808
AI Engineer,Bangalore,919328,680759,1087704,884231.8186945167
Data Scientist,Chandigarh,6904,3340,10300,6820.109390893136
Data Engineer,Mumbai,42528,34147,68759,51453.54397029511
Data Scientist,Pune,83400,64832,100848,82840.62084123326
Machine Learning Engineer,Chennai,77555,67686,86001,76844.12359956824
iOS Developer,Noida,4351,3411,4729,4070.7894920250446
Research Scientist,Bangalore,79810,76878,79911,78395.03336589591
Full Stack Developer,Bangalore,154886,111265,201105,156185.42601525589
Software Engineer (Backend),Bangalore,948598,774091,1176761,975426.4975866302
UI/UX Designer,Hyderabad,158927,133728,179720,156724.1981404202
Software Engineer (Backend),Hyderabad,57868,42538,58534,50536.49326214192
Software Engineer (Backend),Gurgaon,46275,42640,49909,46274.5
Software Engineer (Backend),Mumbai,9903,9282,10523,9902.5
Machine Learning Engineer,Bangalore,144415,120886,158407,139647.10613071814
Principal Engineer,Hyderabad,198921,126499,208973,160423.1109571349
Software Engineer,Bangalore,2504,2083,3526,2805.327403969223
Machine Learning Engineer,Pune,125086,111953,147090,129521.96535213877
AI Engineer,Bhubaneswar,1577200,1108460,1858969,1483715.0760859908
Robotics Engineer,Hyderabad,158811,138047,170309,154178.27771468903
AI Engineer,Coimbatore,286832,241093,324905,282999.10555603984
Full Stack Developer,Hyderabad,332663,246877,364548,305712.8334838029
AI Engineer,Bangalore,354948,320193,412066,366129.6313696148
Full Stack Developer,Bangalore,174524,148054,205160,176607.5198250189
Software Engineer (Frontend),Kolkata,13841,11104,16576,13840.0
AI Engineer,Mumbai,207188,175607,230521,203064.3630012197
AI Engineer,Jaipur,35936,32328,41193,36760.99897235482
AI Engineer,Mysore,210316,174557,230117,202337.7410705376
Software Engineer,Mumbai,66773,55906,77408,66657.45316776283
iOS Developer,Hyderabad,82952,69971,110175,90073.64673870026
Full Stack Developer,Chennai,402730,384204,436360,410282.81158609054
Full Stack Developer,Mysore,335490,188555,456477,322516.5303559039
Blockchain Developer,Hyderabad,349899,216721,506678,361699.93629535224
Database Administrator,Bangalore,178123,151291,212095,181693.63277972493
Network Engineer,Ahmedabad,64183,35941,87796,61869.19879411535
AI Engineer,Bangalore,80552,41848,118685,80267.04492840728
Data Scientist,Delhi,94533,78554,99282,88918.63866573146
Junior Developer,Chandigarh,142680,115242,168483,141862.91178408024
AI Engineer,Ahmedabad,423785,285120,634189,459655.10434124165
Machine Learning Engineer,Jaipur,88626,72155,94878,83517.08343203101
Technical Writer,Mumbai,24158,23203,25111,24820.623155503155
Data Scientist,Bangalore,59238,72965,60823,66894.45995135172
Machine Learning Engineer,Gurgaon,187237,175979,221763,198871.52835620675
Software Engineer (Frontend),Mumbai,1674675,767133,2539993,1653563.7389424485
AI Engineer,Coimbatore,146241,123247,166271,144759.0342064834
AI Engineer,Jaipur,162515,58545,259622,159083.80048631885
Software Engineer (Frontend),Mysore,43600,38544,47777,43161.02129277655
Software Engineer (Frontend),Bangalore,431804,382129,494871,438500.6726350703
Software Engineer (Frontend),Lucknow,36697,31690,48260,39975.0
Blockchain Developer,Bhubaneswar,39625,26997,47948,37472.961997556245
Embedded Systems Engineer,Trivandrum,56400,58023,53949,55986.401317331256
Data Scientist,Hyderabad,157467,145020,172005,158512.9866864426
Full Stack Developer,Kochi,841436,381256,1457403,919329.7489796306
Software Engineer (Frontend),Jaipur,59510,49892,69127,59509.5
Full Stack Developer,Bangalore,607854,439513,724006,581759.8072305545
Software Engineer,Bangalore,631777,538961,725285,632123.4468902112
AI Engineer,Coimbatore,1476226,289688,1307132,798410.2761543436
Data Engineer,Hyderabad,31389,18789,50577,34683.40809147668
Technical Writer,Jaipur,439119,294894,633909,464401.83142559277
Software Engineer (Frontend),Gurgaon,42543,37851,38102,37976.82941965845
Software Engineer,Indore,49418,41190,56813,49001.812794651974
Software Engineer,Bangalore,29587,23394,37257,30326.221880547746
Software Engineer,Goa,57223,50325,73817,62071.217384677504
